t,seg,target,actual
0.15177531100016495,0,0.3,0.0
0.1823549090004235,0,0.3,0.0
0.21293945100023848,0,0.3,0.0
0.24348944099983783,0,0.3,0.0
0.27408501700028864,0,0.3,0.0
0.3551684670001123,0,0.3,0.0
0.3883562390001316,0,0.3,0.0
0.4693556219999664,0,0.3,0.0
0.5084816140006296,0,0.3,0.0
0.5894824550005069,0,0.3,0.0
0.6283966230002989,0,0.3,0.0
0.7094009780003034,0,0.3,0.0
0.748474714000622,0,0.3,0.0
0.8296742990005441,0,0.3,0.0
0.8681834360004359,0,0.3,0.0
0.949147608000203,0,0.3,0.0
0.988465866000297,0,0.3,0.0
1.0695382960002462,0,0.3,0.0
1.1086737519999588,0,0.3,0.0
1.1896539489998759,0,0.3,0.0
1.2285320850005519,0,0.3,0.0
1.3095454490003249,0,0.3,0.0
1.3482919910002238,0,0.3,0.0
1.4293730890003644,0,0.3,0.0
1.4682527430004484,0,0.3,0.0
1.5492568099998607,0,0.3,0.0
1.588310423000621,0,0.3,0.0
1.6699002310006108,0,0.3,0.0
1.700641436999831,0,0.3,0.0
1.7485978089998753,0,0.3,0.0
1.8300246910002897,0,0.3,0.0
1.8686754400005157,0,0.3,0.0
1.949739190999935,0,0.3,0.0
1.9884196170005453,0,0.3,0.0
2.069508952000433,0,0.3,0.0
2.1086689880003178,0,0.3,0.0
2.1897350760000336,0,0.3,0.0
2.228619471999991,0,0.3,0.0
2.3095937660000345,0,0.3,0.0
2.3484679909997794,0,0.3,0.0
2.429575038000621,0,0.3,0.0
2.468507385000521,0,0.3,0.0
2.54960466600005,1,0.6,0.0
2.588522245000604,1,0.6,0.0
2.6695864960001927,1,0.6,0.0
2.7084143680003763,1,0.6,0.0
2.789853414999925,1,0.6,0.0
2.8286829250000665,1,0.6,0.0
2.910442876000161,1,0.6,0.0
2.948808390000522,1,0.6,0.0
3.030608623000262,1,0.6,0.0
3.0687481049999406,1,0.6,0.0
3.1505102620003527,1,0.6,0.0
3.1888256680003906,1,0.6,0.0
3.2707597170001463,1,0.6,0.0
3.308414580000317,1,0.6,0.0
3.3895726179998746,1,0.6,0.0
3.428590163000081,1,0.6,0.0
3.5097243000000162,1,0.6,0.0
3.54843841300044,1,0.6,0.0
3.6295100500001354,1,0.6,0.0
3.6683984620003685,1,0.6,0.0
3.749432049000461,1,0.6,0.0
3.78850682600023,1,0.6,0.0
3.8700067979998494,1,0.6,0.0
3.908612508999795,1,0.6,0.0
3.989874220999809,1,0.6,0.0
4.028432402999897,1,0.6,0.0
4.109524336000504,1,0.6,0.0
4.14846948200011,1,0.6,0.0
4.22947147800005,1,0.6,0.0
4.268194428000243,1,0.6,0.0
4.349240272000316,1,0.6,0.0
4.388510873000087,1,0.6,0.0
4.469507753000471,1,0.6,0.0
4.508423725000284,1,0.6,0.0
4.589479551000295,1,0.6,0.0
4.628483043000415,1,0.6,0.0
4.709499546000188,1,0.6,0.0
4.7484244410006795,1,0.6,0.0
4.829494583999804,1,0.6,0.0
4.868531514000097,1,0.6,0.0
4.949520896000649,1,0.6,0.0
4.988542738000433,1,0.6,0.0
5.069613175000086,2,0.9,0.0
5.108456499000567,2,0.9,0.0
5.189589557000545,2,0.9,0.0
5.228208698000344,2,0.9,0.0
5.3092562030005865,2,0.9,0.0
5.348357315000612,2,0.9,0.0
5.429522254000403,2,0.9,0.0
5.46841260400015,2,0.9,0.0
5.549561953000193,2,0.9,0.0
5.58831232600005,2,0.9,0.0
5.669360562000293,2,0.9,-0.927006721496582
5.708208355999886,2,0.9,-0.9266803860664368
5.78925861100015,2,0.9,-1.239363193511963
5.8285510169998815,2,0.9,-1.3959171772003174
5.909987043000001,2,0.9,-1.3019729852676392
5.948322356000062,2,0.9,-1.6767278909683228
6.0298140840004635,2,0.9,-1.8646056652069092
6.068466204000288,2,0.9,-1.6767551898956299
6.149544566000259,2,0.9,-1.6774365901947021
6.188491687000351,2,0.9,-1.6769288778305054
6.269561987000088,2,0.9,-1.4897013902664185
6.308717255999909,2,0.9,-1.3018016815185547
6.389740723000614,2,0.9,-1.490310788154602
6.42853560399999,2,0.9,-1.4900052547454834
6.5096482750004725,2,0.9,-1.8651317358016968
6.548480978000043,2,0.9,-1.6803195476531982
6.6299055770005,2,0.9,-1.8691247701644897
6.668698313999812,2,0.9,-1.680413842201233
6.749638576000507,2,0.9,-1.680471658706665
6.789001171000564,2,0.9,-1.3068008422851562
6.869880426000236,2,0.9,-1.4932258129119873
6.908402554000531,2,0.9,-1.3073946237564087
6.989393978999942,2,0.9,-1.4960129261016846
7.028386001999934,2,0.9,-1.6807962656021118
