t,mode,phase,target1,target2,actual1,actual2,duty1,duty2,v_batt,a1,a2,ff
8.4978,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.5187,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.5394,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.5602,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.5809,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.6016,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.6223,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.6635,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.6843,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.7053,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.7261,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.7468,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.7673,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.7879,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.8084,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.8293,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
8.8501,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.8913,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.912,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.9326,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.953,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.9734,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
8.9939,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.0146,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.0354,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.0562,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.077,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1181,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1388,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1593,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1796,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2003,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2212,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.242,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2628,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2837,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.3046,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.3459,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.3668,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.3878,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.4087,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.4296,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.4503,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.4712,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.4919,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.5126,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.3,,,
9.5331,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.574,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.5947,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.6155,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.6364,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.6573,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.6781,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.6989,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.7198,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.7407,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.7614,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.8023,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.8231,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.8436,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.8642,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.8849,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.9054,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.9258,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.9462,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.9667,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.2,,,
9.9871,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
10.0277,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
10.0481,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
10.0684,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.0888,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.1091,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.1296,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.15,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.1703,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.1906,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.211,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.2516,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.2719,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.2924,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.3132,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.3338,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.3546,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.3753,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.3961,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.4169,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.4376,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.4788,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.4996,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.5205,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.5412,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.5618,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.5822,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.6026,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.6233,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.6442,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.6652,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.7064,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.7271,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.7478,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.7687,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.7893,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.8098,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.8304,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.8511,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.8719,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
10.8928,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.9341,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.9551,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.976,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
10.9969,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.0179,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.0388,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.0599,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.0807,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.1013,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.1218,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.1628,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.1838,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.2046,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.2255,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.2464,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.2674,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.2882,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.3091,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.3299,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.3507,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.3918,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.4124,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.4333,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.4541,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.4751,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.496,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.5169,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.5377,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.5587,software,tgt=1000,1000,-1000,0.0,0.0,945,-945,11.4,,,
11.5796,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.6206,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.6412,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.6618,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.6824,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.7032,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.724,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.745,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.7657,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.7863,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.807,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.8479,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.8685,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.8889,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.9095,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.9301,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.9508,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.9715,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
11.9921,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.0127,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.0334,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.0743,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.0948,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.1152,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.1356,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.1565,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.1768,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.1971,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.2176,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.2382,software,tgt=1000,1000,-1000,0.0,0.0,948,-948,11.3,,,
12.2588,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3208,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3417,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3625,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3834,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4044,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4252,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.446,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4669,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4877,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5287,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5493,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5699,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.5905,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.611,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6316,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6522,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6728,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6934,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.714,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.7549,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.7755,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.796,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.8166,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.8372,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.8578,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.8784,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.8991,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.9197,software,tgt=0,0,0,0.0,0.0,480,-480,14.2,,,
12.9403,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
12.9812,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.0018,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.0222,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.0428,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.0634,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.0842,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.1047,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.1255,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.1462,software,tgt=0,0,0,0.0,0.0,480,-480,14.6,,,
13.1669,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.2079,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.2284,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.2489,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.2693,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.2899,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.3105,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.3311,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.3517,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.3723,software,tgt=0,0,0,0.0,0.0,480,-480,12.5,,,
13.3929,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.4337,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.4545,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.4751,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.4959,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.5166,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.5372,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.5579,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.5787,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.5992,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6198,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6608,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6815,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7021,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7227,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7434,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7639,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7845,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8049,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8256,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8463,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8873,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.908,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9287,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9492,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9699,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9906,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0112,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0318,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0524,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0731,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.114,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1346,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1552,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1755,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1959,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2166,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2372,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2578,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2783,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2989,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.3396,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.3602,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.3808,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.4015,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.4221,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.4428,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.4637,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.4844,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.5052,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.5259,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.5668,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.5874,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.608,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6286,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6492,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6701,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6909,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7116,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7325,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7534,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.795,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.816,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.8368,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.8573,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.8778,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.8983,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.9189,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.9397,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.9606,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.9812,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
15.0225,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
15.0433,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
15.0639,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
