t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,clearance,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
23.3054,pause,0.0,0.0,0.3086,-0.0,0.2457,0.0141,1.4048,-4.144,-1.7106,-1.3985,inf,12.1,-5.4,5.5,2.8,3.9,-642.0,-620.0,0
23.356,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4048,-4.144,-1.7106,-1.3985,inf,12.1,-5.4,5.5,2.8,3.9,-642.0,-620.0,0
23.4066,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4047,-4.144,-1.7106,-1.3985,inf,12.1,-5.4,5.5,2.8,3.9,-642.0,-620.0,0
23.4571,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4047,-4.16,-1.6111,-1.3964,inf,12.1,-5.4,5.5,2.8,3.9,-642.0,-620.0,0
23.5077,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4047,-4.16,-1.6111,-1.3964,inf,12.1,-5.4,5.5,2.8,3.9,-642.0,-620.0,0
23.5582,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4047,-4.16,-1.6111,-1.3964,inf,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.6085,pause,0.0,0.0,0.3086,-0.0,0.3615,0.0469,1.4047,-4.16,-1.6111,-1.3964,inf,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.6592,pause,0.0,0.0,0.4123,0.0481,0.3615,0.0469,1.4047,-4.16,-1.6111,-1.3964,inf,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.7102,pause,0.0,0.0,0.4123,0.0481,0.3865,0.021,1.4047,-4.16,-1.6111,-1.3964,inf,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.7112,fwd_0.9,0.9,0.0,0.4123,0.0481,0.3865,0.021,1.3996,-4.16,-1.6111,-1.3964,2.411,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.7627,fwd_0.9,0.9,0.0,0.4123,0.0481,0.3865,0.021,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.8138,fwd_0.9,0.9,0.0,0.4123,0.0481,0.3865,0.021,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.4,-3.7,3.7,1.9,2.6,-763.0,-742.0,0
23.8652,fwd_0.9,0.9,0.0,0.4123,0.0481,0.3865,0.021,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
23.9165,fwd_0.9,0.9,0.0,0.4123,0.0481,0.3865,0.021,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
23.9682,fwd_0.9,0.9,0.0,0.3944,0.0,0.3865,0.021,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
24.0195,fwd_0.9,0.9,0.0,0.3944,0.0,0.4098,0.0029,1.3996,-4.1859,-1.4746,-1.3969,2.411,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
24.071,fwd_0.9,0.9,0.0,0.3944,0.0,0.4098,0.0029,1.4069,-4.1859,-1.4746,-1.3969,2.411,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
24.1225,fwd_0.9,0.9,0.0,0.3944,0.0,0.4098,0.0029,1.4069,-4.1859,-1.4746,-1.3969,2.425,12.6,-2.9,2.9,1.5,2.0,-801.0,-786.0,0
24.1739,fwd_0.9,0.9,0.0,0.3944,0.0,0.4098,0.0029,1.4069,-4.1859,-1.4746,-1.3969,2.425,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.2252,fwd_0.9,0.9,0.0,0.3944,0.0,0.4098,0.0029,1.4069,-4.1859,-1.4746,-1.3969,2.425,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.2768,fwd_0.9,0.9,0.0,0.2695,0.0001,0.4098,0.0029,1.4069,-4.1859,-1.4746,-1.3969,2.425,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.3278,fwd_0.9,0.9,0.0,0.2695,0.0001,0.0147,0.0001,1.4069,-4.1859,-1.4746,-1.3969,2.425,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.3797,fwd_0.9,0.9,0.0,0.2695,0.0001,0.0147,0.0001,1.4025,-4.1859,-1.4746,-1.3969,2.425,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.4306,fwd_0.9,0.9,0.0,0.2695,0.0001,0.0147,0.0001,1.4025,-4.1859,-1.4746,-1.3969,2.463,13.9,-0.5,-0.1,1.7,1.7,-626.0,-738.0,0
24.4817,fwd_0.9,0.9,0.0,0.2695,0.0001,0.0147,0.0001,1.4025,-4.1859,-1.4746,-1.3969,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.5327,fwd_0.9,0.9,0.0,0.2695,0.0001,0.0147,0.0001,1.4025,-4.1859,-1.4746,-1.3969,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.5841,fwd_0.9,0.9,0.0,0.0093,0.0145,0.0147,0.0001,1.4025,-4.1859,-1.4746,-1.3969,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.6354,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.4025,-4.1859,-1.4746,-1.3969,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.6864,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.3812,-4.1859,-1.4746,-1.3969,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.7375,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.3812,-4.1635,-1.5795,-1.3772,2.463,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.789,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.3812,-4.1635,-1.5795,-1.3772,2.437,13.3,1.3,-0.7,-0.1,0.0,-22.0,0.0,0
24.8408,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.3812,-4.1635,-1.5795,-1.3772,2.437,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
24.8929,fwd_0.9,0.9,0.0,0.0093,0.0145,-0.0996,-0.0164,1.3812,-4.1635,-1.5795,-1.3772,2.437,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
24.9454,fwd_0.9,0.0,0.0,-0.2376,-0.0321,-0.0996,-0.0164,1.3812,-4.1635,-1.5795,-1.3772,inf,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
24.9461,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3812,-4.1635,-1.5795,-1.3772,inf,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
24.997,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3728,-4.1635,-1.5795,-1.3772,inf,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
25.048,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3728,-4.1416,-1.7031,-1.3914,inf,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
25.0989,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3728,-4.1416,-1.7031,-1.3914,inf,11.4,7.6,-9.0,3.6,6.2,496.0,423.0,0
25.1501,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3728,-4.1416,-1.7031,-1.3914,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.2005,pause,0.0,0.0,-0.2376,-0.0321,-0.3375,-0.0303,1.3728,-4.1416,-1.7031,-1.3914,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.2514,pause,0.0,0.0,-0.4133,-0.0158,-0.3375,-0.0303,1.3728,-4.1416,-1.7031,-1.3914,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.302,pause,0.0,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3728,-4.1416,-1.7031,-1.3914,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.3525,pause,0.0,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3767,-4.1416,-1.7031,-1.3914,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.403,pause,0.0,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3767,-4.1174,-1.8181,-1.3876,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.4534,pause,0.0,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3767,-4.1174,-1.8181,-1.3876,inf,12.9,-0.1,-1.9,0.0,1.3,880.0,841.0,0
25.4539,rev_0.9,-0.9,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3767,-4.1174,-1.8181,-1.3876,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.5048,rev_0.9,-0.9,0.0,-0.4133,-0.0158,-0.4315,-0.0338,1.3767,-4.1174,-1.8181,-1.3876,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.5559,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4315,-0.0338,1.3767,-4.1174,-1.8181,-1.3876,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.607,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3767,-4.1174,-1.8181,-1.3876,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.6583,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3932,-4.1174,-1.8181,-1.3876,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.7093,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3932,-4.1124,-2.0319,-1.4294,3.411,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.7603,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3932,-4.1124,-2.0319,-1.4294,3.661,12.5,2.7,-3.4,1.4,2.3,800.0,769.0,0
25.8113,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3932,-4.1124,-2.0319,-1.4294,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
25.8623,rev_0.9,-0.9,0.0,-0.4186,-0.0152,-0.4243,-0.0113,1.3932,-4.1124,-2.0319,-1.4294,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
25.9138,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.4243,-0.0113,1.3932,-4.1124,-2.0319,-1.4294,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
25.9649,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.3932,-4.1124,-2.0319,-1.4294,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
26.0161,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.4084,-4.1124,-2.0319,-1.4294,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
26.0671,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.4084,-4.0862,-2.1969,-1.4327,3.661,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
26.118,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.4084,-4.0862,-2.1969,-1.4327,2.159,12.4,3.6,-3.3,2.0,2.2,748.0,775.0,0
26.1689,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.4084,-4.0862,-2.1969,-1.4327,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.2199,rev_0.9,-0.9,0.0,-0.3643,0.016,-0.1118,0.0019,1.4084,-4.0862,-2.1969,-1.4327,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.2711,rev_0.9,-0.9,0.0,-0.0129,0.0,-0.1118,0.0019,1.4084,-4.0862,-2.1969,-1.4327,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.3223,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4084,-4.0862,-2.1969,-1.4327,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.3734,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4077,-4.0862,-2.1969,-1.4327,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.4245,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4077,-4.046,-2.2551,-1.4025,2.159,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.4756,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4077,-4.046,-2.2551,-1.4025,2.291,13.3,0.3,-0.5,-0.1,0.0,156.0,165.0,0
26.527,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4077,-4.046,-2.2551,-1.4025,2.291,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.5779,rev_0.9,-0.9,0.0,-0.0129,0.0,0.0301,0.0058,1.4077,-4.046,-2.2551,-1.4025,2.291,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.6292,rev_0.9,-0.9,0.0,0.1,0.0161,0.0301,0.0058,1.4077,-4.046,-2.2551,-1.4025,2.291,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.6802,rev_0.9,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.4077,-4.046,-2.2551,-1.4025,inf,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.6804,pause,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.3998,-4.046,-2.2551,-1.4025,inf,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.7308,pause,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.3998,-4.0214,-2.3993,-1.3791,inf,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.7816,pause,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.3998,-4.0214,-2.3993,-1.3791,inf,11.7,-14.3,3.4,5.7,3.3,-13.0,-15.0,0
26.832,pause,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.3998,-4.0214,-2.3993,-1.3791,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
26.8823,pause,0.0,0.0,0.1,0.0161,0.5698,0.0155,1.3998,-4.0214,-2.3993,-1.3791,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
26.933,pause,0.0,0.0,0.5633,0.0163,0.5698,0.0155,1.3998,-4.0214,-2.3993,-1.3791,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
26.9838,pause,0.0,0.0,0.5633,0.0163,0.8536,-0.0411,1.3998,-4.0214,-2.3993,-1.3791,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
27.0343,pause,0.0,0.0,0.5633,0.0163,0.8536,-0.0411,1.4106,-4.0214,-2.3993,-1.3791,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
27.0848,pause,0.0,0.0,0.5633,0.0163,0.8536,-0.0411,1.4106,-3.9902,-2.5224,-1.3733,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
27.1352,pause,0.0,0.0,0.5633,0.0163,0.8536,-0.0411,1.4106,-3.9902,-2.5224,-1.3733,inf,10.0,-8.4,6.9,1.5,1.0,-1169.0,-1159.0,0
27.1858,pause,0.0,0.0,0.5633,0.0163,0.8536,-0.0411,1.4106,-3.9902,-2.5224,-1.3733,inf,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.1862,accel_0.9,0.9,0.0,0.5633,0.0163,0.8536,-0.0411,1.4106,-3.9902,-2.5224,-1.3733,2.391,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.2374,accel_0.9,0.9,0.0,0.8317,-0.0808,0.8536,-0.0411,1.4106,-3.9902,-2.5224,-1.3733,2.391,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.2886,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.4106,-3.9902,-2.5224,-1.3733,2.391,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.3395,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.3879,-3.9902,-2.5224,-1.3733,2.391,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.3907,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.3879,-3.9686,-2.6231,-1.3713,2.391,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.4417,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.3879,-3.9686,-2.6231,-1.3713,2.31,10.7,-7.0,3.7,1.7,1.9,-1602.0,-1675.0,0
27.4927,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.3879,-3.9686,-2.6231,-1.3713,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.5437,accel_0.9,0.9,0.0,0.8317,-0.0808,0.9303,-0.0098,1.3879,-3.9686,-2.6231,-1.3713,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.5949,accel_0.9,0.9,0.0,0.9201,0.0001,0.9303,-0.0098,1.3879,-3.9686,-2.6231,-1.3713,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.646,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3879,-3.9686,-2.6231,-1.3713,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.6972,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3877,-3.9686,-2.6231,-1.3713,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.7483,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3877,-4.007,-2.5722,-1.3811,2.31,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.7993,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3877,-4.007,-2.5722,-1.3811,2.416,11.2,-4.5,4.4,1.2,2.3,-1740.0,-1731.0,0
27.8503,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3877,-4.007,-2.5722,-1.3811,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
27.9012,accel_0.9,0.9,0.0,0.9201,0.0001,0.8025,0.0101,1.3877,-4.007,-2.5722,-1.3811,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
27.9526,accel_0.9,0.9,0.0,0.8369,0.0159,0.8025,0.0101,1.3877,-4.007,-2.5722,-1.3811,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
28.004,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3877,-4.007,-2.5722,-1.3811,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
28.0552,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3727,-4.007,-2.5722,-1.3811,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
28.1061,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3727,-4.0303,-2.4043,-1.3907,2.416,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
28.1573,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3727,-4.0303,-2.4043,-1.3907,2.525,15.1,0.0,0.0,0.0,0.0,-1610.0,-1522.0,2
28.2082,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3727,-4.0303,-2.4043,-1.3907,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.2591,accel_0.9,0.9,0.0,0.8369,0.0159,0.4019,0.0186,1.3727,-4.0303,-2.4043,-1.3907,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.3105,accel_0.9,0.9,0.0,0.2534,0.0481,0.4019,0.0186,1.3727,-4.0303,-2.4043,-1.3907,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.362,accel_0.9,0.9,0.0,0.2534,0.0481,-0.2641,0.0252,1.3727,-4.0303,-2.4043,-1.3907,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.4131,accel_0.9,0.9,0.0,0.2534,0.0481,-0.2641,0.0252,1.3813,-4.0303,-2.4043,-1.3907,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.4641,accel_0.9,0.9,0.0,0.2534,0.0481,-0.2641,0.0252,1.3813,-4.0372,-2.3794,-1.3951,2.525,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.5151,accel_0.9,0.9,0.0,0.2534,0.0481,-0.2641,0.0252,1.3813,-4.0372,-2.3794,-1.3951,2.391,14.5,8.2,-7.3,0.1,-0.2,-666.0,-655.0,2
28.566,accel_0.9,0.9,0.0,0.2534,0.0481,-0.2641,0.0252,1.3813,-4.0372,-2.3794,-1.3951,2.391,10.8,7.4,-8.0,4.9,6.2,765.0,768.0,4
28.6168,accel_0.9,0.0,0.0,0.2534,0.0481,-0.2641,0.0252,1.3813,-4.0372,-2.3794,-1.3951,inf,10.8,7.4,-8.0,4.9,6.2,765.0,768.0,4
28.6174,decel_0,0.0,0.0,-0.2548,-0.0,-0.2641,0.0252,1.3813,-4.0372,-2.3794,-1.3951,inf,10.8,7.4,-8.0,4.9,6.2,765.0,768.0,4
