t,seg,target,actual
6.042031668999698,2,0.9,0.8595444560050964
6.081212167000558,2,0.9,0.8734137415885925
6.162322645999666,2,0.9,0.7759377956390381
6.201084341999376,2,0.9,1.0041580200195312
6.282127360000231,2,0.9,1.015949010848999
6.321130348000224,2,0.9,1.0101293325424194
6.402112264999232,2,0.9,0.9960002899169922
6.441009662999932,2,0.9,1.0971661806106567
6.522041661999538,2,0.9,0.8684159517288208
6.561228118000145,2,0.9,0.8566705584526062
6.642209206000189,2,0.9,0.8626481890678406
6.6810427569998865,2,0.9,0.8770720362663269
6.761934906000533,2,0.9,0.996241569519043
6.800985665000553,2,0.9,0.9993575811386108
6.881978089000768,2,0.9,0.9874335527420044
6.921203215000787,2,0.9,0.9814342260360718
7.002278567000758,2,0.9,0.9730024337768555
7.0411606340003345,2,0.9,0.8594554662704468
7.122247840999989,2,0.9,0.8566051721572876
7.161063743000341,2,0.9,0.8687361478805542
7.242066849999901,2,0.9,0.8745497465133667
7.281085716000234,2,0.9,0.9902629852294922
7.330918052000925,2,0.9,0.7674668431282043
7.381341652999254,2,0.9,0.9272587895393372
7.462362873000529,2,0.9,0.8144758343696594
7.501220047999595,2,0.9,1.0405313968658447
7.5824953989995265,3,0.6,0.9353516697883606
7.621278828999493,3,0.6,1.0395780801773071
7.702193873999931,3,0.6,0.9584957957267761
7.740910591999636,3,0.6,0.9553478360176086
7.821913764999408,3,0.6,0.6424344778060913
7.8609127220006485,3,0.6,0.492748886346817
7.9420851150007366,3,0.6,0.45795655250549316
7.981197352999516,3,0.6,0.4139794409275055
8.062507189000826,3,0.6,0.5379751920700073
8.10113138000088,3,0.6,0.5901973843574524
8.18222698200043,3,0.6,0.6423273682594299
8.221288119999372,3,0.6,0.6422648429870605
8.302455843000644,3,0.6,0.6308584213256836
8.341098123999473,3,0.6,0.5499818325042725
8.422073989999262,3,0.6,0.5439044237136841
8.461170665999816,3,0.6,0.5557631254196167
8.542188617000647,3,0.6,0.5558948516845703
8.581233033999524,3,0.6,0.6366141438484192
8.662505816000703,3,0.6,0.6339396834373474
8.701201727000807,3,0.6,0.6341027021408081
8.782302986001014,3,0.6,0.6222593784332275
8.821110430000772,3,0.6,0.6222936511039734
8.90223783500005,3,0.6,0.5471828579902649
8.941211192999617,3,0.6,0.5499833226203918
9.022248442001,3,0.6,0.5501447916030884
9.06105335400025,3,0.6,0.561671793460846
9.14233548700031,3,0.6,0.7058627009391785
9.181236623000586,3,0.6,0.6364303827285767
9.262636444000236,3,0.6,0.6192198991775513
9.301193676999901,3,0.6,0.6191573739051819
9.382663252999919,3,0.6,0.6191864609718323
9.421299289000672,3,0.6,0.4748454689979553
9.502702728999793,3,0.6,0.5499805212020874
9.541365903000042,3,0.6,0.49203768372535706
9.622683796000274,3,0.6,0.5675410628318787
9.66119910099951,3,0.6,0.6485287547111511
9.742303851000543,3,0.6,0.7180958986282349
9.781068800000867,3,0.6,0.634240448474884
9.862130728999546,3,0.6,0.6921184659004211
9.900949097000193,3,0.6,0.6136425733566284
9.981963498999903,3,0.6,0.5384665727615356
10.021129967999514,3,0.6,0.4689706861972809
10.102150824001,4,0.3,0.55293869972229
10.141134940000484,4,0.3,0.49507975578308105
10.222371423000368,4,0.3,0.6599575281143188
10.26104455099994,4,0.3,0.5325402617454529
10.342095010999401,4,0.3,0.4746628403663635
10.381107189999966,4,0.3,0.3501521944999695
10.46232951499951,4,0.3,0.3298758864402771
10.500964909000686,4,0.3,0.12737122178077698
10.58195958000033,4,0.3,0.17078278958797455
10.621017628000118,4,0.3,0.1910390704870224
10.70207828599996,4,0.3,0.22868065536022186
10.740986749000513,4,0.3,0.2692866921424866
10.822001591999651,4,0.3,0.29816150665283203
10.861016463999476,4,0.3,0.26344895362854004
10.94208365799932,4,0.3,0.28369757533073425
10.98101700799998,4,0.3,0.26053041219711304
11.061965966999196,4,0.3,0.22860810160636902
11.100997625000673,4,0.3,0.19972388446331024
11.182053954000367,4,0.3,0.2373531311750412
11.220997210999485,4,0.3,0.21421217918395996
11.302025240000148,4,0.3,0.27212777733802795
11.340910012999302,4,0.3,0.27793455123901367
11.421970576999229,4,0.3,0.2778919041156769
11.46108920000006,4,0.3,0.2719807028770447
11.54213505900043,4,0.3,0.3069297969341278
11.580989350999516,4,0.3,0.24321791529655457
11.66207221500008,4,0.3,0.2403053343296051
11.700995975999831,4,0.3,0.24323849380016327
11.782049883000582,4,0.3,0.24913987517356873
11.821017139000105,4,0.3,0.28373393416404724
11.902050059999965,4,0.3,0.28371673822402954
11.941037160999258,4,0.3,0.2808670997619629
12.022050408000723,4,0.3,0.28078311681747437
12.061096830999304,4,0.3,0.28091615438461304
12.142126233000454,4,0.3,0.2490151822566986
12.181051835999824,4,0.3,0.25190457701683044
12.262085497999578,4,0.3,0.25482892990112305
12.300968933999684,4,0.3,0.2577923834323883
12.38198015099988,4,0.3,0.2919948399066925
12.421005968999452,4,0.3,0.28937527537345886
12.5020346780002,4,0.3,0.28942108154296875
12.541069148999668,4,0.3,0.2893359959125519
12.622123884999382,5,0.0,0.2864617705345154
12.661015141000462,5,0.0,0.255013644695282
12.741994418000104,5,0.0,0.22868041694164276
12.781153563000771,5,0.0,0.19103677570819855
12.86235385100008,5,0.0,0.10710273683071136
12.901005319999967,5,0.0,0.05208709090948105
12.982095089000723,5,0.0,-0.017377302050590515
13.02093718300057,5,0.0,-0.05501187965273857
13.101957336999476,5,0.0,-0.05211825296282768
13.141062787999545,5,0.0,-0.03474130108952522
13.22209848500097,5,0.0,-0.011571559123694897
13.261041093999665,5,0.0,-0.014473030343651772
13.342068907999419,5,0.0,-0.014473030343651772
13.380984155000988,5,0.0,-0.01736588031053543
13.462056989999837,5,0.0,-0.020259981974959373
13.501018835999275,5,0.0,-0.023150911554694176
13.582041797000784,5,0.0,-0.02025926113128662
13.621209951999845,5,0.0,-0.02025926113128662
13.702705731999231,5,0.0,-0.017366696149110794
13.741363954999542,5,0.0,-0.011573219671845436
13.822460504999981,5,0.0,-0.01156984269618988
13.86125729000014,5,0.0,-0.011571252718567848
13.94233787200028,5,0.0,-0.014468508772552013
13.981330426000568,5,0.0,-0.01736157201230526
14.062317903000803,5,0.0,-0.01447101216763258
14.1009978710008,5,0.0,-0.014476994052529335
14.182054208000409,5,0.0,-0.011577692814171314
14.221104202000788,5,0.0,-0.011574586853384972
14.30205701200066,5,0.0,-0.0057876864448189735
14.341194405000351,5,0.0,-0.0057876864448189735
14.422207401999913,5,0.0,-0.0028941507916897535
14.461097309000252,5,0.0,-0.005788287613540888
14.54208902100072,5,0.0,-0.005790372379124165
14.581096432999402,5,0.0,-0.005790372379124165
14.66201017200001,5,0.0,-0.005790372379124165
14.7010614539995,5,0.0,-0.008688380941748619
14.782055319999927,5,0.0,-0.005794244352728128
14.821142877999591,5,0.0,-0.00578819727525115
14.902067778000855,5,0.0,-0.00578819727525115
14.941553955999552,5,0.0,-0.00578819727525115
15.022956872000577,5,0.0,-0.0028901887126266956
15.061025266999422,5,0.0,-0.0028901887126266956
15.142376441999659,5,0.0,-0.002898580627515912
15.181055461000142,5,0.0,-0.002898580627515912
15.262117969999963,5,0.0,-0.002898580627515912
15.300947785999597,5,0.0,-0.005795851815491915
15.381952039999305,5,0.0,-0.005795851815491915
15.420985934000782,5,0.0,-0.0028972711879760027
15.50204469900018,5,0.0,-0.0028972711879760027
15.541050775000258,5,0.0,-0.0028972711879760027
15.622070863999397,5,0.0,-0.002889093477278948
15.660996984999656,5,0.0,-0.002889093477278948
15.742057520999879,5,0.0,-0.002889093477278948
15.781077142999493,5,0.0,-0.002889093477278948
15.86195865099944,5,0.0,-0.002889093477278948
15.901086173000294,5,0.0,0.0
