t,seg,target,actual
0.15183217800040438,0,0.3,0.0
0.18248262800079829,0,0.3,0.0
0.21313733200076967,0,0.3,0.0
0.24369801499960886,0,0.3,0.023189084604382515
0.2790123169997969,0,0.3,0.17411521077156067
0.3604622959992412,0,0.3,0.26675018668174744
0.39912478500082216,0,0.3,0.30148422718048096
0.48019147900049575,0,0.3,0.36226963996887207
0.5190745719992265,0,0.3,0.3738288879394531
0.6001727450002363,0,0.3,0.2980588376522064
0.6394532859994797,0,0.3,0.24304017424583435
0.7205715710006189,0,0.3,0.2890697419643402
0.7593875149996165,0,0.3,0.26307937502861023
0.8403816139998526,0,0.3,0.34434983134269714
0.8794881649992021,0,0.3,0.35006648302078247
0.9604014599990478,0,0.3,0.3733028769493103
0.9994153730003745,0,0.3,0.32434889674186707
1.0804816679992655,0,0.3,0.35331887006759644
1.1190700309998647,0,0.3,0.2750302255153656
1.2001632310002606,0,0.3,0.26638883352279663
1.2391120970005431,0,0.3,0.24605660140514374
1.3202324930007308,0,0.3,0.2894664704799652
1.3592244110004685,0,0.3,0.34161442518234253
1.4403420029993868,0,0.3,0.3386443555355072
1.4792198729992379,0,0.3,0.32719916105270386
1.5603228969994234,0,0.3,0.3214457929134369
1.5992080569994869,0,0.3,0.31274789571762085
1.6803294330002245,0,0.3,0.27212658524513245
1.719110054000339,0,0.3,0.2778521180152893
1.8001886130005005,0,0.3,0.2864895462989807
1.8393328940001084,0,0.3,0.28640300035476685
1.9203912619996117,0,0.3,0.3299895226955414
1.95923801599929,0,0.3,0.3299958109855652
2.040336883999771,0,0.3,0.321365624666214
2.0792962010000338,0,0.3,0.3127707242965698
2.1603618230001302,0,0.3,0.31272202730178833
2.1992950530002418,0,0.3,0.2752188742160797
2.280390981999517,0,0.3,0.2751930356025696
2.3193925239993405,0,0.3,0.28089165687561035
2.4004667900007917,0,0.3,0.2896621823310852
2.439211504999548,0,0.3,0.3650088310241699
2.520293371000662,1,0.6,0.32713446021080017
2.5591677659995185,1,0.6,0.30975106358528137
2.6402345370006515,1,0.6,0.3243836760520935
2.6793693189993064,1,0.6,0.4245452880859375
2.760435325999424,1,0.6,0.41355592012405396
2.798979708999468,1,0.6,0.5642009973526001
2.8800148730006185,1,0.6,0.679994523525238
2.9198105439991195,1,0.6,0.7110075950622559
3.00089314700017,1,0.6,0.7685574293136597
3.0392005869998684,1,0.6,0.8260305523872375
3.1202967049994186,1,0.6,0.7072238922119141
3.1592482710002514,1,0.6,0.666805624961853
3.240561823000462,1,0.6,0.6589016914367676
3.279340688999582,1,0.6,0.5876922607421875
3.3604457349993027,1,0.6,0.5063079595565796
3.3992367060000106,1,0.6,0.6021612286567688
3.4803544179994788,1,0.6,0.5440630912780762
3.5191562580002937,1,0.6,0.7852782011032104
3.600263416999951,1,0.6,0.7101941108703613
3.639204167999196,1,0.6,0.7535673379898071
3.720362562000446,1,0.6,0.6578429937362671
3.759378643999298,1,0.6,0.7215834856033325
3.8404025380004896,1,0.6,0.480355829000473
3.8792985979998775,1,0.6,0.5495675802230835
3.9603734760003135,1,0.6,0.5063456892967224
3.9992388379996555,1,0.6,0.5963684320449829
4.0806144300004235,1,0.6,0.6887830495834351
4.119486470999618,1,0.6,0.7552906274795532
4.200682823000534,1,0.6,0.6629559993743896
4.239420440000686,1,0.6,0.7091140747070312
4.3205277569995815,1,0.6,0.6247824430465698
4.3591245299994625,1,0.6,0.538688600063324
4.440166730999408,1,0.6,0.4720204770565033
4.4790293450005265,1,0.6,0.5649800300598145
4.560062373999244,1,0.6,0.5185798406600952
4.599169245999292,1,0.6,0.6725409030914307
