t,seg,target,actual
0.1515679080002883,0,0.3,0.0
0.18216238400054863,0,0.3,0.0
0.2127142890003597,0,0.3,0.031552769243717194
0.243260162000297,0,0.3,0.07029138505458832
0.27381945600063773,0,0.3,0.15427227318286896
0.3548422040003061,0,0.3,0.19255124032497406
0.3854739039998094,0,0.3,0.2754102647304535
0.4354763780011126,0,0.3,0.32452017068862915
0.5164921840005263,0,0.3,0.32788360118865967
0.5470285459996376,0,0.3,0.3243967294692993
0.5971432759997697,0,0.3,0.3246057629585266
0.6783502110010886,0,0.3,0.3249208927154541
0.7090449330007687,0,0.3,0.2831385135650635
0.7595206730002246,0,0.3,0.3238620162010193
0.8404769320004561,0,0.3,0.2822500765323639
0.8709322670001711,0,0.3,0.32789161801338196
0.9518234170009237,0,0.3,0.2826794981956482
0.9824149460000626,0,0.3,0.32558757066726685
1.0290842150006938,0,0.3,0.32272082567214966
1.1103741790011554,0,0.3,0.3255212604999542
1.1410989670002891,0,0.3,0.3219733238220215
1.2224459090011806,0,0.3,0.3221203088760376
1.253091652000876,0,0.3,0.32422035932540894
1.2995861039999,0,0.3,0.28307926654815674
1.3808760030005942,0,0.3,0.32420608401298523
1.411555483000484,0,0.3,0.28246548771858215
1.4617228750012146,0,0.3,0.32806283235549927
1.5428073910006788,0,0.3,0.2822524905204773
1.5732860190000792,0,0.3,0.32860952615737915
1.6235854250007833,0,0.3,0.3225070834159851
1.7046972999996797,0,0.3,0.3284185528755188
1.7352473339997232,0,0.3,0.32151108980178833
1.8161355470001581,0,0.3,0.3286619782447815
1.846647970000049,0,0.3,0.32152390480041504
1.8935467219998827,0,0.3,0.2833019196987152
1.9744534399997065,0,0.3,0.3212084472179413
2.004991174000679,0,0.3,0.28341931104660034
2.08604604500033,0,0.3,0.3214331269264221
2.1165930799998023,0,0.3,0.2821168601512909
2.1633195110007364,0,0.3,0.32795923948287964
2.244340987999749,0,0.3,0.28351524472236633
2.2748272070002713,0,0.3,0.327116459608078
2.35587717099952,0,0.3,0.3244989514350891
2.3865934900004504,0,0.3,0.327788770198822
2.4337326000004396,0,0.3,0.32122212648391724
2.514734460000909,1,0.6,0.32768359780311584
2.5452799100003176,1,0.6,0.32836076617240906
2.626256874000319,1,0.6,0.3244648277759552
2.6568596529996285,1,0.6,0.4587281346321106
2.70394689800014,1,0.6,0.46454519033432007
2.7849525140009064,1,0.6,0.5845093727111816
2.8156039679997775,1,0.6,0.588067889213562
2.8966372039994894,1,0.6,0.6819016933441162
2.927046925000468,1,0.6,0.6772430539131165
2.9743737540011352,1,0.6,0.6775070428848267
3.0554565960010223,1,0.6,0.6843104958534241
3.0860647930003324,1,0.6,0.679408073425293
3.136555033001059,1,0.6,0.6810569763183594
3.2175010980008665,1,0.6,0.5962825417518616
