t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,clearance,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
20.9885,decel_0,0.0,0.0,-0.0161,0.016,-0.2331,-0.0098,1.489,-4.523,-1.9905,-1.316,inf,13.2,-0.1,0.0,-0.1,0.0,117.0,48.0,0
21.0389,decel_0,0.0,0.0,-0.0161,0.016,-0.2331,-0.0098,1.489,-4.523,-1.9905,-1.316,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.0893,decel_0,0.0,0.0,-0.0161,0.016,-0.2331,-0.0098,1.489,-4.523,-1.9905,-1.316,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.1399,decel_0,0.0,0.0,-0.2313,-0.0321,-0.2331,-0.0098,1.489,-4.523,-1.9905,-1.316,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.1916,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.489,-4.523,-1.9905,-1.316,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.2424,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.4836,-4.523,-1.9905,-1.316,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.2931,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.3436,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,2.4,-3.1,0.9,1.5,543.0,510.0,0
21.3942,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.4446,decel_0,0.0,0.0,-0.2313,-0.0321,-0.3029,-0.017,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.4952,decel_0,0.0,0.0,-0.2623,0.0,-0.3029,-0.017,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.5458,decel_0,0.0,0.0,-0.2623,0.0,-0.1634,0.0078,1.4836,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.5961,decel_0,0.0,0.0,-0.2623,0.0,-0.1634,0.0078,1.4874,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.6465,decel_0,0.0,0.0,-0.2623,0.0,-0.1634,0.0078,1.4874,-4.4639,-2.2144,-1.2854,inf,12.8,3.3,-2.9,1.3,1.3,553.0,560.0,0
21.6969,decel_0,0.0,0.0,-0.2623,0.0,-0.1634,0.0078,1.4874,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
21.7472,decel_0,0.0,0.0,-0.2623,0.0,-0.1634,0.0078,1.4874,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
21.7982,decel_0,0.0,0.0,-0.1221,0.0,-0.1634,0.0078,1.4874,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
21.8487,decel_0,0.0,0.0,-0.1221,0.0,0.0017,-0.0035,1.4874,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
21.8996,decel_0,0.0,0.0,-0.1221,0.0,0.0017,-0.0035,1.491,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
21.95,decel_0,0.0,0.0,-0.1221,0.0,0.0017,-0.0035,1.491,-4.4639,-2.2144,-1.2854,inf,13.2,-4.8,2.9,-0.1,0.0,279.0,266.0,0
22.0003,decel_0,0.0,0.0,-0.1221,0.0,0.0017,-0.0035,1.491,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.0507,decel_0,0.0,0.0,-0.1221,0.0,0.0017,-0.0035,1.491,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.1016,decel_0,0.0,0.0,0.0,0.0,0.0017,-0.0035,1.491,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.1521,decel_0,0.0,0.0,0.0,0.0,0.072,-0.0004,1.491,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.2029,decel_0,0.0,0.0,0.0,0.0,0.072,-0.0004,1.487,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.2533,decel_0,0.0,0.0,0.0,0.0,0.072,-0.0004,1.487,-4.4639,-2.2144,-1.2854,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.3038,decel_0,0.0,0.0,0.0,0.0,0.072,-0.0004,1.487,-4.4639,-2.2144,-1.2854,inf,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.3541,decel_0,0.0,0.0,0.0,0.0,0.072,-0.0004,1.487,-4.4639,-2.2144,-1.2854,inf,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.4053,decel_0,0.0,0.0,0.1056,-0.032,0.072,-0.0004,1.487,-4.4639,-2.2144,-1.2854,inf,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.4558,decel_0,0.0,0.0,0.1056,-0.032,0.3253,-0.0104,1.487,-4.4639,-2.2144,-1.2854,inf,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.4562,estop_run,0.3,0.0,0.1056,-0.032,0.3253,-0.0104,1.4838,-4.4639,-2.2144,-1.2854,1.805,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.5078,estop_run,0.3,0.0,0.1056,-0.032,0.3253,-0.0104,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.1,-8.5,7.7,3.5,4.1,-328.0,-326.0,0
22.5593,estop_run,0.3,0.0,0.1056,-0.032,0.3253,-0.0104,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.6103,estop_run,0.3,0.0,0.1056,-0.032,0.3253,-0.0104,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.6618,estop_run,0.3,0.0,0.3582,-0.0304,0.3253,-0.0104,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.7129,estop_run,0.3,0.0,0.3582,-0.0304,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.7638,estop_run,0.3,0.0,0.3582,-0.0304,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.801,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.8156,estop_run,0.3,0.0,0.3582,-0.0304,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.8,2.4,1.5,0.9,-545.0,-572.0,0
22.867,estop_run,0.3,0.0,0.3582,-0.0304,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
22.9183,estop_run,0.3,0.0,0.3582,-0.0304,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
22.9702,estop_run,0.3,0.0,0.2962,0.0003,0.3021,-0.0109,1.4838,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
23.0219,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4838,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
23.0731,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4856,-4.4639,-2.2144,-1.2854,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
23.1241,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4856,-4.4415,-2.2946,-1.2864,1.809,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
23.1762,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4856,-4.4415,-2.2946,-1.2864,1.801,12.7,-3.9,3.0,1.6,1.5,-534.0,-550.0,0
23.2277,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4856,-4.4415,-2.2946,-1.2864,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.2787,estop_run,0.3,0.0,0.2962,0.0003,0.3021,0.0182,1.4856,-4.4415,-2.2946,-1.2864,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.3299,estop_run,0.3,0.0,0.3055,0.0161,0.3021,0.0182,1.4856,-4.4415,-2.2946,-1.2864,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.3813,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4856,-4.4415,-2.2946,-1.2864,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.4327,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4805,-4.4415,-2.2946,-1.2864,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.4842,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4805,-4.4294,-2.3641,-1.3022,1.801,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.5356,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4805,-4.4294,-2.3641,-1.3022,1.818,12.8,-2.7,3.1,1.1,1.2,-573.0,-559.0,0
23.5866,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4805,-4.4294,-2.3641,-1.3022,1.818,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.6378,estop_run,0.3,0.0,0.3055,0.0161,0.3145,0.0151,1.4805,-4.4294,-2.3641,-1.3022,1.818,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.6893,estop_run,0.0,0.0,0.2714,0.0,0.3145,0.0151,1.4805,-4.4294,-2.3641,-1.3022,inf,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.6895,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4805,-4.4294,-2.3641,-1.3022,inf,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.7402,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4728,-4.4294,-2.3641,-1.3022,inf,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.791,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4728,-4.3992,-2.4757,-1.3054,inf,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.8418,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4728,-4.3992,-2.4757,-1.3054,inf,12.7,-3.0,2.6,1.2,0.9,-572.0,-578.0,0
23.8922,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4728,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
23.9427,estop_stop,0.0,0.0,0.2714,0.0,0.0945,-0.0004,1.4728,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
23.9934,estop_stop,0.0,0.0,0.0226,-0.0162,0.0945,-0.0004,1.4728,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
24.044,estop_stop,0.0,0.0,0.0226,-0.0162,-0.0117,-0.001,1.4728,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
24.0944,estop_stop,0.0,0.0,0.0226,-0.0162,-0.0117,-0.001,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
24.1451,estop_stop,0.0,0.0,0.0226,-0.0162,-0.0117,-0.001,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,1.1,-1.4,-0.1,0.0,-185.0,-40.0,0
24.1956,estop_stop,0.0,0.0,0.0226,-0.0162,-0.0117,-0.001,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.246,estop_stop,0.0,0.0,0.0226,-0.0162,-0.0117,-0.001,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.297,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0117,-0.001,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.3477,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0032,-0.002,1.4797,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.3983,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0032,-0.002,1.4745,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.4491,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0032,-0.002,1.4745,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,-0.3,-0.1,0.0,26.0,75.0,0
24.4996,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0032,-0.002,1.4745,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.55,estop_stop,0.0,0.0,-0.0097,0.0163,-0.0032,-0.002,1.4745,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.6009,estop_stop,0.0,0.0,0.0,0.0,-0.0032,-0.002,1.4745,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.6518,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4745,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.7024,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4743,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.7532,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4743,-4.3992,-2.4757,-1.3054,inf,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.8037,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4743,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.8541,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4743,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.905,estop_stop,0.0,0.0,0.0,0.0,-0.0014,-0.0013,1.4743,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
24.9558,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4743,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.0065,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4694,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.057,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4694,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.1078,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4694,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.1582,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4694,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.2093,estop_stop,0.0,0.0,0.0,0.0,-0.0002,-0.0008,1.4694,-4.3992,-2.4757,-1.3054,inf,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.2098,spin_0.5,0.0,0.5,0.0,0.0,0.1173,-0.0027,1.4694,-4.3992,-2.4757,-1.3054,0.817,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.2607,spin_0.5,0.0,0.5,0.0,0.0,0.1173,-0.0027,1.4696,-4.3992,-2.4757,-1.3054,0.817,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.3124,spin_0.5,0.0,0.5,0.0,0.0,0.1173,-0.0027,1.4696,-4.3992,-2.4757,-1.3054,0.817,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
25.3637,spin_0.5,0.0,0.5,0.0,0.0,0.1173,-0.0027,1.4696,-4.3992,-2.4757,-1.3054,0.817,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.415,spin_0.5,0.0,0.5,0.0,0.0,0.1173,-0.0027,1.4696,-4.3992,-2.4757,-1.3054,0.817,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.4666,spin_0.5,0.0,0.5,0.1512,-0.0162,0.1173,-0.0027,1.4696,-4.3992,-2.4757,-1.3054,0.817,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.5176,spin_0.5,0.0,0.5,0.1512,-0.0162,0.3076,0.0017,1.4696,-4.3992,-2.4757,-1.3054,0.817,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.5688,spin_0.5,0.0,0.5,0.1512,-0.0162,0.3076,0.0017,1.4824,-4.3992,-2.4757,-1.3054,0.817,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.6198,spin_0.5,0.0,0.5,0.1512,-0.0162,0.3076,0.0017,1.4824,-4.3992,-2.4757,-1.3054,0.815,11.9,-7.3,6.6,2.9,3.3,-386.0,-390.0,0
25.6707,spin_0.5,0.0,0.5,0.1512,-0.0162,0.3076,0.0017,1.4824,-4.3992,-2.4757,-1.3054,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.7219,spin_0.5,0.0,0.5,0.1512,-0.0162,0.3076,0.0017,1.4824,-4.3992,-2.4757,-1.3054,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.7738,spin_0.5,0.0,0.5,0.3059,0.0162,0.3076,0.0017,1.4824,-4.3992,-2.4757,-1.3054,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.8254,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4824,-4.3992,-2.4757,-1.3054,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.877,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4862,-4.3992,-2.4757,-1.3054,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.9281,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4862,-4.3797,-2.5392,-1.1991,0.815,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
25.9794,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4862,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.2,3.0,1.3,1.3,-566.0,-563.0,0
26.0303,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4862,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.0816,spin_0.5,0.0,0.5,0.3059,0.0162,0.266,0.002,1.4862,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.1334,spin_0.5,0.0,0.5,0.2938,-0.0159,0.266,0.002,1.4862,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.1851,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4862,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.2367,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4801,-4.3797,-2.5392,-1.1991,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.2878,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4801,-4.3804,-2.5423,-1.0794,0.821,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.3392,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4801,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.5,3.0,1.5,1.2,-547.0,-559.0,0
26.3902,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4801,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.441,spin_0.5,0.0,0.5,0.2938,-0.0159,0.309,0.0028,1.4801,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.4923,spin_0.5,0.0,0.5,0.253,0.0145,0.309,0.0028,1.4801,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.5433,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4801,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.5943,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4802,-4.3804,-2.5423,-1.0794,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.646,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4802,-4.3783,-2.5503,-0.979,0.817,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.697,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4802,-4.3783,-2.5503,-0.979,0.815,12.7,-3.2,2.8,1.3,1.1,-568.0,-569.0,0
26.748,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4802,-4.3783,-2.5503,-0.979,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
26.799,spin_0.5,0.0,0.5,0.253,0.0145,0.0355,0.0019,1.4802,-4.3783,-2.5503,-0.979,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
26.8503,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0355,0.0019,1.4802,-4.3783,-2.5503,-0.979,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
26.9012,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4802,-4.3783,-2.5503,-0.979,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
26.9525,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4792,-4.3783,-2.5503,-0.979,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
27.0036,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4792,-4.3953,-2.5177,-0.8728,0.815,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
27.0546,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4792,-4.3953,-2.5177,-0.8728,0.809,13.3,-0.3,0.8,-0.1,0.0,123.0,101.0,0
27.1056,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4792,-4.3953,-2.5177,-0.8728,0.809,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.1567,spin_0.5,0.0,0.5,-0.0066,0.0001,0.0022,-0.0014,1.4792,-4.3953,-2.5177,-0.8728,0.809,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.2082,spin_0.5,0.0,0.5,0.0,0.0,0.0022,-0.0014,1.4792,-4.3953,-2.5177,-0.8728,0.809,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.259,spin_0.5,0.0,0.0,0.0,0.0,-0.0024,-0.0003,1.4792,-4.3953,-2.5177,-0.8728,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.2594,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.3953,-2.5177,-0.8728,0.809,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.3107,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.394,-2.5288,-0.759,0.809,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.3622,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.394,-2.5288,-0.759,0.803,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
27.4132,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.394,-2.5288,-0.759,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.464,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.394,-2.5288,-0.759,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.5161,spin_1.0,0.0,1.0,0.0,0.0,-0.0024,-0.0003,1.4793,-4.394,-2.5288,-0.759,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.5673,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4793,-4.394,-2.5288,-0.759,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.6185,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.394,-2.5288,-0.759,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.6698,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.3848,-2.5718,-0.6411,0.803,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.7211,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.7723,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.8232,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.8744,spin_1.0,0.0,1.0,0.0,0.0,-0.0003,-0.0007,1.4809,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
27.9255,spin_1.0,0.0,1.0,0.0,0.0,-0.0015,0.1445,1.4809,-4.3848,-2.5718,-0.6411,0.805,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
