t,seg,target,actual
0.1528758159993231,0,0.3,0.0
0.18348121599956357,0,0.3,0.0
0.21397264099960012,0,0.3,0.0
0.24430551499972353,0,0.3,0.0
0.27463578799961397,0,0.3,0.0
0.3218369819996951,0,0.3,0.0
0.4028031199995894,0,0.3,0.0
0.43338978799965844,0,0.3,0.0
0.48345667399917147,0,0.3,0.0
0.5643307679993086,0,0.3,0.0
0.5948841299996275,0,0.3,0.0
0.6758074350000243,0,0.3,0.0
0.7062311789995874,0,0.3,0.0
0.7535211309996157,0,0.3,0.0
0.8345142429998305,0,0.3,0.0
0.8650737949992617,0,0.3,0.0
0.94606157599992,0,0.3,0.0
0.9765736330000436,0,0.3,0.0
1.024396999999226,0,0.3,0.0
1.1052986049999163,0,0.3,0.0
1.1358172669997657,0,0.3,0.0
1.1861794649994408,0,0.3,0.0
1.267119117999755,0,0.3,0.0
1.2975977489995785,0,0.3,0.0
1.3785012039998037,0,0.3,0.0
1.4090332579999085,0,0.3,0.0
1.4562153959996067,0,0.3,0.0
1.5371540279993496,0,0.3,0.0
1.5675909429992316,0,0.3,0.0
1.617646761999822,0,0.3,0.0
1.6986171929993361,0,0.3,0.0
1.7291342669996084,0,0.3,0.0
1.8100496319993908,0,0.3,0.0
1.8403906459998325,0,0.3,0.0
1.888281652999467,0,0.3,0.0
1.9692883009993238,0,0.3,0.0
1.9998608509995393,0,0.3,0.0
2.0501783139998224,0,0.3,0.0
2.131046151999726,0,0.3,0.0
2.1615953819991773,0,0.3,0.0
2.2424205919996893,0,0.3,0.0
2.272782878999351,0,0.3,0.0
2.3202010469995002,0,0.3,0.0
2.401153221999266,0,0.3,0.0
2.4317023239991613,0,0.3,0.0
2.5127261899997393,1,0.6,0.0
2.543262635999781,1,0.6,0.0
2.590483349999886,1,0.6,0.0
2.671436678999271,1,0.6,0.0
2.702037549999659,1,0.6,0.0
2.783144639999591,1,0.6,0.0
2.813701234999826,1,0.6,0.0
2.8612834059995294,1,0.6,0.0
2.9422062029998415,1,0.6,0.0
2.972727419999501,1,0.6,0.0
3.0229488519998995,1,0.6,0.0
3.104262170999391,1,0.6,0.0
3.1350108729993735,1,0.6,0.0
3.185630155999206,1,0.6,0.0
3.2668579009996392,1,0.6,0.0
3.297277171999667,1,0.6,0.0
3.346841177999522,1,0.6,0.0
3.427678587999253,1,0.6,0.0
3.458224797999719,1,0.6,0.0
3.539233941999555,1,0.6,0.0
3.5696645079997325,1,0.6,0.0
3.6170798879993526,1,0.6,0.0
3.6979770299994925,1,0.6,0.0
3.7284815459997844,1,0.6,0.0
3.8094453149997207,1,0.6,0.0
3.840008782000041,1,0.6,0.0
3.8874055520000184,1,0.6,0.0
3.9684091219996844,1,0.6,0.0
3.9989275199995973,1,0.6,0.0
4.079926054999305,1,0.6,0.0
4.110494515999562,1,0.6,0.0
4.157874113999242,1,0.6,0.0
4.2389454069998465,1,0.6,0.0
4.269469606999337,1,0.6,0.0
4.350472321999405,1,0.6,0.0
4.381060887999411,1,0.6,0.0
4.427768363999348,1,0.6,0.0
4.509249827999156,1,0.6,0.0
4.5399439599996185,1,0.6,0.0
4.58941681899978,1,0.6,0.0
4.67073457799961,1,0.6,0.0
4.701551793999897,1,0.6,0.0
4.782871800999601,1,0.6,0.0
4.813603386999603,1,0.6,0.0
4.8607856579992585,1,0.6,0.0
4.9421921459997975,1,0.6,0.0
4.972732984999311,1,0.6,0.0
5.0215486849992885,1,0.6,0.0
5.10258327199972,2,0.9,0.0
5.133117809999931,2,0.9,0.0
5.183778492999409,2,0.9,0.0
5.24454997399971,2,0.9,0.0
5.2914228719992025,2,0.9,0.0
5.372408485000051,2,0.9,0.0
5.402887677999388,2,0.9,0.0
5.4837606279998,2,0.9,0.0
5.514260693999859,2,0.9,0.0
5.562584218999291,2,0.9,0.0
5.6435688189994835,2,0.9,0.0
5.674073896999289,2,0.9,0.0
5.724402272999214,2,0.9,0.0
5.805461213999479,2,0.9,0.0
5.835949978999452,2,0.9,0.0
5.9168721759997425,2,0.9,0.0
5.947404710999763,2,0.9,0.0
5.9944979659994715,2,0.9,0.0
6.075865313999202,2,0.9,0.0
6.106459774999166,2,0.9,0.0
6.156411614999342,2,0.9,0.0
6.237419661999411,2,0.9,0.0
6.267988665999837,2,0.9,0.0
6.318724626999938,2,0.9,0.0
6.379543512999589,2,0.9,0.0
6.4263101499991535,2,0.9,0.0
6.507360003999565,2,0.9,0.0
6.537910621999799,2,0.9,0.0
6.618955850999555,2,0.9,0.0
6.649516627999219,2,0.9,0.0
6.697636115999558,2,0.9,0.0
6.778623964999497,2,0.9,0.0
6.8091055129998495,2,0.9,0.0
6.858924195999862,2,0.9,0.0
6.939976311999999,2,0.9,0.0
6.970474006999211,2,0.9,0.0
7.0514427059997615,2,0.9,0.0
7.081971934999274,2,0.9,0.0
7.129341087999819,2,0.9,0.0
7.210450431999561,2,0.9,0.0
7.241024349999861,2,0.9,0.0
7.290927514000032,2,0.9,0.0
7.372074541999609,2,0.9,0.0
7.402647822999825,2,0.9,0.0
7.483729827999923,2,0.9,0.0
7.514353558000039,2,0.9,0.0
7.5608222339997155,2,0.9,0.0
7.641919475999202,3,0.6,0.0
7.672498682999503,3,0.6,0.0
7.723030481000023,3,0.6,0.0
7.804104717999508,3,0.6,0.0
7.834647009000037,3,0.6,0.0
7.915706547999434,3,0.6,0.0
7.9462522539997735,3,0.6,0.0
7.99445429699972,3,0.6,0.0
8.075543067999206,3,0.6,0.0
8.106117071999506,3,0.6,0.0
