t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
9.3551,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.4056,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.456,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.5063,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.5569,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.6073,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.6578,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.7083,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.7586,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.8093,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.8598,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.9102,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.9606,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.011,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.0618,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.1123,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.1631,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.2135,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.2639,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.3145,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.3651,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.4155,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.4659,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.5163,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.5672,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.618,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.6687,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.7193,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.7696,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.8207,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.8716,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.9222,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.9735,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.0239,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.0749,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.1255,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.176,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.2265,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.2769,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.3276,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.3782,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.4288,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.4792,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
11.5295,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
11.5801,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
11.6306,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
11.6812,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.2,0.0,-0.1,0.0,0.0,0.0,0
11.7315,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.7819,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.8332,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.8839,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.9347,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
11.9851,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.0356,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.0863,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.1369,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.1873,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.2378,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.2881,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.3392,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.3899,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.4409,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.4915,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.542,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.5926,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.6433,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.6938,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.7441,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.7945,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.8452,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.8957,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.9462,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
12.9966,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,-0.1,0.0,0.0,0
13.0469,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,-0.1,0.0,0.0,0
13.0977,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,-0.1,0.0,0.0,0
13.1484,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,-0.1,0.0,0.0,0
13.199,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,-0.1,0.0,0.0,0
13.2495,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.2998,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.3508,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.4014,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.452,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.5025,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
13.5528,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
13.6035,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
13.654,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
13.7046,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
13.7551,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.8055,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.8563,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.9072,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
13.9577,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.0081,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.0585,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.1095,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.16,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.2106,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.261,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.3113,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.3621,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.4127,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.4633,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.514,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.5644,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.6152,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.6657,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.7164,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
14.7668,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.8171,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.8678,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.9184,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
14.9691,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
15.0197,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.07,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.121,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.172,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.2228,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.2734,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
15.3243,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
15.3757,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
15.4265,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
15.4776,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.2,0.0,-0.1,0.0,0.0,0.0,0
15.5282,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.5796,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.631,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.6815,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.7319,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.7822,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.8326,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.8835,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.9342,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
15.9849,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.0354,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.0858,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.1367,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.1874,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.238,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.2886,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
16.339,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
16.39,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
16.4406,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
16.4913,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
16.5419,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.5922,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.643,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.6935,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.744,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.7944,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.8448,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.8955,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.946,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
16.9966,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.0473,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.0976,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.1489,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.1996,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.2505,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.3011,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.3515,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.4025,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.4533,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.5039,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.5545,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.6048,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.6558,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.7065,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.7571,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
17.8076,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.858,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.909,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
17.9597,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.0104,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.061,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.1114,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.1624,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.2133,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.264,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.3146,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.3649,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.4159,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.4663,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.5171,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
